lat,lon,de,dn,du
60.75,-136.0,-0.01318,-0.0111,0.0
61.0,-136.0,-0.01407,-0.01149,0.0
61.25,-136.0,-0.01479,-0.01146,0.0
61.5,-136.0,-0.01554,-0.01155,0.0
61.75,-136.0,-0.01625,-0.01165,0.0
62.0,-136.0,-0.0171,-0.01185,0.0
62.25,-136.0,-0.01707,-0.01161,0.0
62.5,-136.0,-0.01718,-0.01146,0.0
62.75,-136.0,-0.01727,-0.01133,0.0
63.0,-136.0,-0.01743,-0.01124,0.0
63.25,-136.0,-0.01718,-0.01103,0.0
63.5,-136.0,-0.01701,-0.01086,0.0
63.75,-136.0,-0.01789,-0.01354,0.0
64.0,-136.0,-0.0177,-0.01346,0.0
54.0,-135.75,0.03118,-0.02877,0.0
54.25,-135.75,0.03111,-0.02849,0.0
54.5,-135.75,0.03102,-0.02823,0.0
54.75,-135.75,0.03087,-0.02795,0.0
55.0,-135.75,0.0306,-0.02769,0.0
55.25,-135.75,0.03006,-0.02746,0.0
55.5,-135.75,0.0292,-0.02724,0.0
55.75,-135.75,0.02775,-0.02694,0.0
56.0,-135.75,0.02478,-0.02635,0.0
56.25,-135.75,0.01815,-0.02386,0.0
56.5,-135.75,0.00711,-0.01928,0.0
56.75,-135.75,-0.00135,-0.0165,0.0
57.0,-135.75,-0.00567,-0.01562,0.0
57.25,-135.75,-0.00823,-0.01517,0.0
57.5,-135.75,-0.01022,-0.01435,0.0
57.75,-135.75,-0.01189,-0.01352,0.0
58.0,-135.75,-0.01339,-0.01346,0.0
58.25,-135.75,-0.01415,-0.01319,0.0
58.5,-135.75,-0.01409,-0.01271,0.0
58.75,-135.75,-0.0133,-0.01199,0.0
59.0,-135.75,-0.01219,-0.01049,0.0
59.25,-135.75,-0.01136,-0.01021,0.0
59.5,-135.75,-0.0109,-0.00986,0.0
59.75,-135.75,-0.01097,-0.01012,0.0
60.0,-135.75,-0.01101,-0.0103,0.0
60.25,-135.75,-0.01175,-0.01059,0.0
60.5,-135.75,-0.01254,-0.01091,0.0
60.75,-135.75,-0.01336,-0.01123,0.0
61.0,-135.75,-0.01417,-0.0115,0.0
61.25,-135.75,-0.01489,-0.01157,0.0
61.5,-135.75,-0.01558,-0.01166,0.0
61.75,-135.75,-0.01626,-0.01175,0.0
62.0,-135.75,-0.01687,-0.01183,0.0
62.25,-135.75,-0.01703,-0.01169,0.0
62.5,-135.75,-0.01712,-0.01154,0.0
62.75,-135.75,-0.0172,-0.0114,0.0
63.0,-135.75,-0.01725,-0.01129,0.0
63.25,-135.75,-0.01711,-0.0111,0.0
63.5,-135.75,-0.01693,-0.01092,0.0
63.75,-135.75,-0.01778,-0.01362,0.0
64.0,-135.75,-0.01761,-0.01353,0.0
54.0,-135.5,0.03096,-0.02868,0.0
54.25,-135.5,0.03083,-0.02841,0.0
54.5,-135.5,0.03065,-0.02814,0.0
54.75,-135.5,0.03039,-0.02787,0.0
55.0,-135.5,0.02993,-0.02763,0.0
55.25,-135.5,0.02903,-0.02739,0.0
55.5,-135.5,0.02741,-0.02714,0.0
55.75,-135.5,0.02382,-0.0266,0.0
56.0,-135.5,0.01439,-0.02295,0.0
56.25,-135.5,0.00177,-0.01718,0.0
56.5,-135.5,-0.00424,-0.01589,0.0
56.75,-135.5,-0.0071,-0.0153,0.0
57.0,-135.5,-0.00893,-0.01498,0.0
57.25,-135.5,-0.01033,-0.01465,0.0
57.5,-135.5,-0.01159,-0.0141,0.0
57.75,-135.5,-0.01275,-0.01352,0.0
58.0,-135.5,-0.01372,-0.01325,0.0
58.25,-135.5,-0.01426,-0.01291,0.0
58.5,-135.5,-0.01416,-0.01241,0.0
58.75,-135.5,-0.01335,-0.01175,0.0
59.0,-135.5,-0.01237,-0.01019,0.0
59.25,-135.5,-0.01155,-0.00958,0.0
59.5,-135.5,-0.01125,-0.00975,0.0
59.75,-135.5,-0.0113,-0.01012,0.0
60.0,-135.5,-0.01139,-0.01034,0.0
60.25,-135.5,-0.012,-0.01068,0.0
60.5,-135.5,-0.01275,-0.01101,0.0
60.75,-135.5,-0.01351,-0.01136,0.0
61.0,-135.5,-0.0143,-0.0116,0.0
61.25,-135.5,-0.01498,-0.0117,0.0
61.5,-135.5,-0.01563,-0.01177,0.0
61.75,-135.5,-0.01626,-0.01184,0.0
62.0,-135.5,-0.01679,-0.01189,0.0
62.25,-135.5,-0.01697,-0.01177,0.0
62.5,-135.5,-0.01706,-0.01161,0.0
62.75,-135.5,-0.01712,-0.01147,0.0
63.0,-135.5,-0.01715,-0.01134,0.0
63.25,-135.5,-0.01703,-0.01117,0.0
63.5,-135.5,-0.01686,-0.01099,0.0
63.75,-135.5,-0.01767,-0.01368,0.0
64.0,-135.5,-0.01752,-0.0136,0.0
54.0,-135.25,0.03066,-0.0286,0.0
54.25,-135.25,0.03046,-0.02832,0.0
54.5,-135.25,0.03018,-0.02805,0.0
54.75,-135.25,0.02973,-0.02779,0.0
55.0,-135.25,0.02893,-0.02754,0.0
55.25,-135.25,0.02725,-0.02728,0.0
55.5,-135.25,0.02344,-0.02673,0.0
55.75,-135.25,0.01308,-0.02257,0.0
56.0,-135.25,0.00028,-0.01616,0.0
56.25,-135.25,-0.00516,-0.01548,0.0
56.5,-135.25,-0.00767,-0.01527,0.0
56.75,-135.25,-0.00918,-0.01501,0.0
57.0,-135.25,-0.01035,-0.01478,0.0
57.25,-135.25,-0.01132,-0.01446,0.0
57.5,-135.25,-0.01225,-0.01401,0.0
57.75,-135.25,-0.0133,-0.01353,0.0
58.0,-135.25,-0.01391,-0.01316,0.0
58.25,-135.25,-0.01433,-0.01273,0.0
58.5,-135.25,-0.01415,-0.01219,0.0
58.75,-135.25,-0.01344,-0.01152,0.0
59.0,-135.25,-0.01281,-0.01,0.0
59.25,-135.25,-0.01221,-0.00968,0.0
59.5,-135.25,-0.01153,-0.00971,0.0
59.75,-135.25,-0.01159,-0.01013,0.0
60.0,-135.25,-0.0116,-0.01036,0.0
60.25,-135.25,-0.01224,-0.01075,0.0
60.5,-135.25,-0.01295,-0.01112,0.0
60.75,-135.25,-0.01364,-0.01151,0.0
61.0,-135.25,-0.01446,-0.01173,0.0
61.25,-135.25,-0.01508,-0.01181,0.0
61.5,-135.25,-0.01568,-0.01186,0.0
61.75,-135.25,-0.01627,-0.01193,0.0
62.0,-135.25,-0.01678,-0.01199,0.0
62.25,-135.25,-0.01693,-0.01184,0.0
62.5,-135.25,-0.017,-0.01169,0.0
62.75,-135.25,-0.01705,-0.01155,0.0
63.0,-135.25,-0.01707,-0.01141,0.0
63.25,-135.25,-0.01695,-0.01123,0.0
63.5,-135.25,-0.01679,-0.01106,0.0
63.75,-135.25,-0.01756,-0.01376,0.0
64.0,-135.25,-0.0174,-0.01367,0.0
54.0,-135.0,0.03028,-0.0285,0.0
54.25,-135.0,0.02998,-0.02823,0.0
54.5,-135.0,0.0295,-0.02795,0.0
54.75,-135.0,0.02871,-0.02769,0.0
55.0,-135.0,0.02723,-0.02739,0.0
55.25,-135.0,0.02331,-0.02687,0.0
55.5,-135.0,0.01285,-0.02265,0.0
55.75,-135.0,-9e-05,-0.0159,0.0
56.0,-135.0,-0.00529,-0.01521,0.0
56.25,-135.0,-0.00773,-0.01517,0.0
56.5,-135.0,-0.00919,-0.01508,0.0
56.75,-135.0,-0.01025,-0.01493,0.0
57.0,-135.0,-0.01113,-0.01474,0.0
57.25,-135.0,-0.01188,-0.0144,0.0
57.5,-135.0,-0.01262,-0.01399,0.0
57.75,-135.0,-0.01339,-0.01354,0.0
58.0,-135.0,-0.01411,-0.01311,0.0
58.25,-135.0,-0.01427,-0.01263,0.0
58.5,-135.0,-0.0141,-0.01204,0.0
58.75,-135.0,-0.01346,-0.0114,0.0
59.0,-135.0,-0.01295,-0.0097,0.0
59.25,-135.0,-0.01254,-0.0098,0.0
59.5,-135.0,-0.01201,-0.00988,0.0
59.75,-135.0,-0.01187,-0.01018,0.0
60.0,-135.0,-0.01156,-0.01028,0.0
60.25,-135.0,-0.01248,-0.01084,0.0
60.5,-135.0,-0.01315,-0.01122,0.0
60.75,-135.0,-0.01383,-0.0116,0.0
61.0,-135.0,-0.01468,-0.01194,0.0
61.25,-135.0,-0.01517,-0.0119,0.0
61.5,-135.0,-0.01573,-0.01196,0.0
61.75,-135.0,-0.01627,-0.01202,0.0
62.0,-135.0,-0.01695,-0.01218,0.0
62.25,-135.0,-0.01688,-0.01192,0.0
62.5,-135.0,-0.01692,-0.01176,0.0
62.75,-135.0,-0.01697,-0.01161,0.0
63.0,-135.0,-0.01706,-0.0115,0.0
63.25,-135.0,-0.01687,-0.01129,0.0
63.5,-135.0,-0.0167,-0.01112,0.0
63.75,-135.0,-0.01745,-0.01382,0.0
64.0,-135.0,-0.01727,-0.01371,0.0
54.0,-134.75,0.0298,-0.02841,0.0
54.25,-134.75,0.0293,-0.02812,0.0
54.5,-134.75,0.02848,-0.02784,0.0
54.75,-134.75,0.02691,-0.02753,0.0
55.0,-134.75,0.02323,-0.02698,0.0
55.25,-134.75,0.01282,-0.02283,0.0
55.5,-134.75,-0.0002,-0.01594,0.0
55.75,-134.75,-0.00552,-0.01518,0.0
56.0,-134.75,-0.0077,-0.01512,0.0
56.25,-134.75,-0.00902,-0.01511,0.0
56.5,-134.75,-0.01006,-0.01503,0.0
56.75,-134.75,-0.01088,-0.01491,0.0
57.0,-134.75,-0.01159,-0.01472,0.0
57.25,-134.75,-0.01222,-0.01439,0.0
57.5,-134.75,-0.01282,-0.01399,0.0
57.75,-134.75,-0.01343,-0.01356,0.0
58.0,-134.75,-0.01394,-0.01309,0.0
58.25,-134.75,-0.01413,-0.01255,0.0
58.5,-134.75,-0.01398,-0.01195,0.0
58.75,-134.75,-0.01348,-0.01127,0.0
59.0,-134.75,-0.01322,-0.00983,0.0
59.25,-134.75,-0.01276,-0.00986,0.0
59.5,-134.75,-0.01232,-0.01,0.0
59.75,-134.75,-0.01215,-0.01026,0.0
60.0,-134.75,-0.01215,-0.0105,0.0
60.25,-134.75,-0.01273,-0.01093,0.0
60.5,-134.75,-0.01336,-0.01132,0.0
60.75,-134.75,-0.01402,-0.01168,0.0
61.0,-134.75,-0.01472,-0.01194,0.0
61.25,-134.75,-0.01525,-0.012,0.0
61.5,-134.75,-0.01576,-0.01205,0.0
61.75,-134.75,-0.01627,-0.0121,0.0
62.0,-134.75,-0.01673,-0.01215,0.0
62.25,-134.75,-0.01682,-0.01199,0.0
62.5,-134.75,-0.01686,-0.01183,0.0
62.75,-134.75,-0.01689,-0.01168,0.0
63.0,-134.75,-0.0169,-0.01154,0.0
63.25,-134.75,-0.01677,-0.01136,0.0
63.5,-134.75,-0.01663,-0.01118,0.0
63.75,-134.75,-0.01733,-0.01388,0.0
64.0,-134.75,-0.01719,-0.01379,0.0
54.0,-134.5,0.02909,-0.02832,0.0
54.25,-134.5,0.02823,-0.028,0.0
54.5,-134.5,0.02661,-0.02766,0.0
54.75,-134.5,0.02293,-0.027,0.0
55.0,-134.5,0.0127,-0.02294,0.0
55.25,-134.5,-0.00023,-0.01602,0.0
55.5,-134.5,-0.0056,-0.01526,0.0
55.75,-134.5,-0.00778,-0.01514,0.0
56.0,-134.5,-0.00897,-0.01514,0.0
56.25,-134.5,-0.00984,-0.01511,0.0
56.5,-134.5,-0.01065,-0.01505,0.0
56.75,-134.5,-0.01131,-0.01494,0.0
57.0,-134.5,-0.01191,-0.01477,0.0
57.25,-134.5,-0.01244,-0.01442,0.0
57.5,-134.5,-0.01295,-0.01401,0.0
57.75,-134.5,-0.01345,-0.01357,0.0
58.0,-134.5,-0.01385,-0.01308,0.0
58.25,-134.5,-0.01402,-0.01247,0.0
58.5,-134.5,-0.01389,-0.01183,0.0
58.75,-134.5,-0.01362,-0.01097,0.0
59.0,-134.5,-0.01339,-0.00988,0.0
59.25,-134.5,-0.01294,-0.00992,0.0
59.5,-134.5,-0.01256,-0.0101,0.0
59.75,-134.5,-0.01241,-0.01035,0.0
60.0,-134.5,-0.01248,-0.01063,0.0
60.25,-134.5,-0.01297,-0.01104,0.0
60.5,-134.5,-0.01356,-0.01143,0.0
60.75,-134.5,-0.01419,-0.01177,0.0
61.0,-134.5,-0.01483,-0.01202,0.0
61.25,-134.5,-0.01533,-0.0121,0.0
61.5,-134.5,-0.0158,-0.01214,0.0
61.75,-134.5,-0.01626,-0.01218,0.0
62.0,-134.5,-0.01665,-0.01219,0.0
62.25,-134.5,-0.01676,-0.01206,0.0
62.5,-134.5,-0.0168,-0.01189,0.0
62.75,-134.5,-0.01681,-0.01173,0.0
63.0,-134.5,-0.0168,-0.01158,0.0
63.25,-134.5,-0.01669,-0.01141,0.0
63.5,-134.5,-0.01655,-0.01124,0.0
63.75,-134.5,-0.01722,-0.01394,0.0
64.0,-134.5,-0.01709,-0.01386,0.0
54.0,-134.25,0.02795,-0.0282,0.0
54.25,-134.25,0.02623,-0.02781,0.0
54.5,-134.25,0.02227,-0.02706,0.0
54.75,-134.25,0.01185,-0.02259,0.0
55.0,-134.25,-0.00048,-0.01612,0.0
55.25,-134.25,-0.00567,-0.01534,0.0
55.5,-134.25,-0.00784,-0.01523,0.0
55.75,-134.25,-0.00899,-0.0152,0.0
56.0,-134.25,-0.00974,-0.0152,0.0
56.25,-134.25,-0.01043,-0.01516,0.0
56.5,-134.25,-0.01107,-0.01509,0.0
56.75,-134.25,-0.01164,-0.015,0.0
57.0,-134.25,-0.01216,-0.01487,0.0
57.25,-134.25,-0.01259,-0.01446,0.0
57.5,-134.25,-0.01302,-0.01403,0.0
57.75,-134.25,-0.01343,-0.01358,0.0
58.0,-134.25,-0.01379,-0.01308,0.0
58.25,-134.25,-0.01393,-0.01234,0.0
58.5,-134.25,-0.01394,-0.01152,0.0
58.75,-134.25,-0.01399,-0.01061,0.0
59.0,-134.25,-0.01346,-0.00985,0.0
59.25,-134.25,-0.01308,-0.01001,0.0
59.5,-134.25,-0.01275,-0.01019,0.0
59.75,-134.25,-0.01264,-0.01044,0.0
60.0,-134.25,-0.01273,-0.01073,0.0
60.25,-134.25,-0.0132,-0.01115,0.0
60.5,-134.25,-0.01375,-0.01154,0.0
60.75,-134.25,-0.01435,-0.01187,0.0
61.0,-134.25,-0.01497,-0.01214,0.0
61.25,-134.25,-0.0154,-0.01219,0.0
61.5,-134.25,-0.01583,-0.01223,0.0
61.75,-134.25,-0.01626,-0.01225,0.0
62.0,-134.25,-0.01663,-0.01227,0.0
62.25,-134.25,-0.0167,-0.01212,0.0
62.5,-134.25,-0.01674,-0.01195,0.0
62.75,-134.25,-0.01674,-0.01179,0.0
63.0,-134.25,-0.01672,-0.01164,0.0
63.25,-134.25,-0.01661,-0.01147,0.0
63.5,-134.25,-0.01648,-0.01129,0.0
63.75,-134.25,-0.01711,-0.01401,0.0
64.0,-134.25,-0.01698,-0.01391,0.0
54.0,-134.0,0.02574,-0.02798,0.0
54.25,-134.0,0.02132,-0.02706,0.0
54.5,-134.0,0.01017,-0.02175,0.0
54.75,-134.0,-0.00131,-0.01628,0.0
55.0,-134.0,-0.00582,-0.0155,0.0
55.25,-134.0,-0.00791,-0.01534,0.0
55.5,-134.0,-0.00903,-0.01529,0.0
55.75,-134.0,-0.00976,-0.01527,0.0
56.0,-134.0,-0.01023,-0.0153,0.0
56.25,-134.0,-0.01086,-0.01522,0.0
56.5,-134.0,-0.0114,-0.01515,0.0
56.75,-134.0,-0.01188,-0.01506,0.0
57.0,-134.0,-0.01236,-0.01509,0.0
57.25,-134.0,-0.0127,-0.0145,0.0
57.5,-134.0,-0.01305,-0.01405,0.0
57.75,-134.0,-0.01339,-0.01359,0.0
58.0,-134.0,-0.01378,-0.01304,0.0
58.25,-134.0,-0.01402,-0.01207,0.0
58.5,-134.0,-0.01437,-0.0112,0.0
58.75,-134.0,-0.01409,-0.01049,0.0
59.0,-134.0,-0.01337,-0.00958,0.0
59.25,-134.0,-0.0132,-0.01012,0.0
59.5,-134.0,-0.01291,-0.01028,0.0
59.75,-134.0,-0.01284,-0.01054,0.0
60.0,-134.0,-0.01285,-0.01076,0.0
60.25,-134.0,-0.01342,-0.01129,0.0
60.5,-134.0,-0.01394,-0.01165,0.0
60.75,-134.0,-0.0145,-0.01197,0.0
61.0,-134.0,-0.01519,-0.01234,0.0
61.25,-134.0,-0.01547,-0.01228,0.0
61.5,-134.0,-0.01586,-0.01231,0.0
61.75,-134.0,-0.01623,-0.01233,0.0
62.0,-134.0,-0.01673,-0.01242,0.0
62.25,-134.0,-0.01664,-0.01218,0.0
62.5,-134.0,-0.01666,-0.012,0.0
62.75,-134.0,-0.01665,-0.01184,0.0
63.0,-134.0,-0.01668,-0.0117,0.0
63.25,-134.0,-0.01653,-0.01152,0.0
63.5,-134.0,-0.01641,-0.01135,0.0
63.75,-134.0,-0.01701,-0.01406,0.0
64.0,-134.0,-0.01684,-0.01396,0.0
54.0,-133.75,0.0201,-0.027,0.0
54.25,-133.75,0.05258,-0.03285,0.0
54.5,-133.75,-0.00232,-0.01635,0.0
54.75,-133.75,-0.00631,-0.01571,0.0
55.0,-133.75,-0.00805,-0.0155,0.0
55.25,-133.75,-0.00909,-0.01541,0.0
55.5,-133.75,-0.00978,-0.01536,0.0
55.75,-133.75,-0.01029,-0.01534,0.0
56.0,-133.75,-0.01072,-0.01534,0.0
56.25,-133.75,-0.01121,-0.01528,0.0
56.5,-133.75,-0.01167,-0.01522,0.0
56.75,-133.75,-0.01209,-0.01512,0.0
57.0,-133.75,-0.01248,-0.01497,0.0
57.25,-133.75,-0.01277,-0.01453,0.0
57.5,-133.75,-0.01306,-0.01405,0.0
57.75,-133.75,-0.01335,-0.01356,0.0
58.0,-133.75,-0.01496,-0.01084,0.0
58.25,-133.75,-0.01438,-0.01171,0.0
58.5,-133.75,-0.0144,-0.01102,0.0
58.75,-133.75,-0.01406,-0.01053,0.0
59.0,-133.75,-0.01356,-0.01009,0.0
59.25,-133.75,-0.01331,-0.01027,0.0
59.5,-133.75,-0.01306,-0.01039,0.0
59.75,-133.75,-0.01306,-0.01068,0.0
60.0,-133.75,-0.01322,-0.01103,0.0
60.25,-133.75,-0.01363,-0.01143,0.0
60.5,-133.75,-0.0141,-0.01178,0.0
60.75,-133.75,-0.01464,-0.0121,0.0
61.0,-133.75,-0.01518,-0.01233,0.0
61.25,-133.75,-0.01553,-0.01238,0.0
61.5,-133.75,-0.01587,-0.01238,0.0
61.75,-133.75,-0.01622,-0.01239,0.0
62.0,-133.75,-0.01654,-0.0124,0.0
62.25,-133.75,-0.01658,-0.01223,0.0
62.5,-133.75,-0.01659,-0.01206,0.0
62.75,-133.75,-0.01657,-0.01189,0.0
63.0,-133.75,-0.01655,-0.01174,0.0
63.25,-133.75,-0.01645,-0.01157,0.0
63.5,-133.75,-0.01633,-0.01141,0.0
63.75,-133.75,-0.0169,-0.01412,0.0
64.0,-133.75,-0.01678,-0.01404,0.0
54.0,-133.5,0.05035,-0.03183,0.0
54.25,-133.5,-0.00327,-0.01641,0.0
54.5,-133.5,-0.00675,-0.01588,0.0
54.75,-133.5,-0.00833,-0.01568,0.0
55.0,-133.5,-0.00921,-0.01556,0.0
55.25,-133.5,-0.00982,-0.01548,0.0
55.5,-133.5,-0.01029,-0.01544,0.0
55.75,-133.5,-0.01069,-0.01541,0.0
56.0,-133.5,-0.01106,-0.0154,0.0
56.25,-133.5,-0.01148,-0.01535,0.0
56.5,-133.5,-0.01189,-0.01529,0.0
56.75,-133.5,-0.01226,-0.01517,0.0
57.0,-133.5,-0.01257,-0.01497,0.0
57.25,-133.5,-0.01283,-0.01453,0.0
57.5,-133.5,-0.01306,-0.01403,0.0
57.75,-133.5,-0.01457,-0.01137,0.0
58.0,-133.5,-0.01397,-0.01241,0.0
58.25,-133.5,-0.01439,-0.01152,0.0
58.5,-133.5,-0.01431,-0.01104,0.0
58.75,-133.5,-0.01402,-0.01066,0.0
59.0,-133.5,-0.01364,-0.01034,0.0
59.25,-133.5,-0.01342,-0.01047,0.0
59.5,-133.5,-0.01326,-0.01062,0.0
59.75,-133.5,-0.01328,-0.01089,0.0
60.0,-133.5,-0.01349,-0.01124,0.0
60.25,-133.5,-0.01383,-0.01159,0.0
60.5,-133.5,-0.01427,-0.01192,0.0
60.75,-133.5,-0.01476,-0.0122,0.0
61.0,-133.5,-0.01524,-0.01241,0.0
61.25,-133.5,-0.01557,-0.01246,0.0
61.5,-133.5,-0.01588,-0.01246,0.0
61.75,-133.5,-0.0162,-0.01246,0.0
62.0,-133.5,-0.01646,-0.01243,0.0
62.25,-133.5,-0.01651,-0.01228,0.0
62.5,-133.5,-0.01651,-0.01212,0.0
62.75,-133.5,-0.01649,-0.01195,0.0
63.0,-133.5,-0.01646,-0.01178,0.0
63.25,-133.5,-0.01636,-0.01162,0.0
63.5,-133.5,-0.01625,-0.01146,0.0
63.75,-133.5,-0.01679,-0.01418,0.0
64.0,-133.5,-0.01667,-0.01411,0.0
54.0,-133.25,-0.0041,-0.01649,0.0
54.25,-133.25,-0.00717,-0.01605,0.0
54.5,-133.25,-0.00861,-0.01585,0.0
54.75,-133.25,-0.00941,-0.01572,0.0
55.0,-133.25,-0.0099,-0.01562,0.0
55.25,-133.25,-0.01033,-0.01555,0.0
55.5,-133.25,-0.01067,-0.01552,0.0
55.75,-133.25,-0.01101,-0.01548,0.0
56.0,-133.25,-0.01135,-0.01547,0.0
56.25,-133.25,-0.01172,-0.01541,0.0
56.5,-133.25,-0.0121,-0.01537,0.0
56.75,-133.25,-0.01241,-0.01522,0.0
57.0,-133.25,-0.01268,-0.01502,0.0
57.25,-133.25,-0.01287,-0.01451,0.0
57.5,-133.25,-0.01425,-0.01179,0.0
57.75,-133.25,-0.01463,-0.01106,0.0
58.0,-133.25,-0.0141,-0.01204,0.0
58.25,-133.25,-0.01429,-0.01152,0.0
58.5,-133.25,-0.01422,-0.01115,0.0
58.75,-133.25,-0.01398,-0.01081,0.0
59.0,-133.25,-0.01365,-0.01049,0.0
59.25,-133.25,-0.01353,-0.01067,0.0
59.5,-133.25,-0.01344,-0.01087,0.0
59.75,-133.25,-0.0135,-0.01113,0.0
60.0,-133.25,-0.01372,-0.01144,0.0
60.25,-133.25,-0.01402,-0.01176,0.0
60.5,-133.25,-0.01442,-0.01205,0.0
60.75,-133.25,-0.01488,-0.01232,0.0
61.0,-133.25,-0.01535,-0.01254,0.0
61.25,-133.25,-0.01563,-0.01255,0.0
61.5,-133.25,-0.01589,-0.01254,0.0
61.75,-133.25,-0.01616,-0.01252,0.0
62.0,-133.25,-0.01643,-0.0125,0.0
62.25,-133.25,-0.01645,-0.01233,0.0
62.5,-133.25,-0.01644,-0.01216,0.0
62.75,-133.25,-0.01641,-0.012,0.0
63.0,-133.25,-0.01637,-0.01182,0.0
63.25,-133.25,-0.01629,-0.01167,0.0
63.5,-133.25,-0.01618,-0.01151,0.0
63.75,-133.25,-0.01668,-0.01424,0.0
64.0,-133.25,-0.01657,-0.01416,0.0
54.0,-133.0,-0.00751,-0.01623,0.0
54.25,-133.0,-0.00884,-0.01602,0.0
54.5,-133.0,-0.00961,-0.01588,0.0
54.75,-133.0,-0.01007,-0.01578,0.0
55.0,-133.0,-0.01034,-0.0157,0.0
55.25,-133.0,-0.01071,-0.01562,0.0
55.5,-133.0,-0.01095,-0.01558,0.0
55.75,-133.0,-0.01127,-0.01552,0.0
56.0,-133.0,-0.01155,-0.01556,0.0
56.25,-133.0,-0.01191,-0.01545,0.0
56.5,-133.0,-0.01226,-0.0154,0.0
56.75,-133.0,-0.01256,-0.01525,0.0
57.0,-133.0,-0.01279,-0.01516,0.0
57.25,-133.0,-0.01407,-0.01219,0.0
57.5,-133.0,-0.01431,-0.01154,0.0
57.75,-133.0,-0.01387,-0.01271,0.0
58.0,-133.0,-0.01395,-0.01191,0.0
58.25,-133.0,-0.01417,-0.01158,0.0
58.5,-133.0,-0.01413,-0.01129,0.0
58.75,-133.0,-0.01395,-0.01099,0.0
59.0,-133.0,-0.01358,-0.01042,0.0
59.25,-133.0,-0.01363,-0.0109,0.0
59.5,-133.0,-0.01362,-0.01111,0.0
59.75,-133.0,-0.0137,-0.01136,0.0
60.0,-133.0,-0.01394,-0.01163,0.0
60.25,-133.0,-0.0142,-0.01193,0.0
60.5,-133.0,-0.01456,-0.01219,0.0
60.75,-133.0,-0.01498,-0.01244,0.0
61.0,-133.0,-0.01556,-0.01274,0.0
61.25,-133.0,-0.01565,-0.01263,0.0
61.5,-133.0,-0.01589,-0.01262,0.0
61.75,-133.0,-0.01614,-0.01258,0.0
62.0,-133.0,-0.01647,-0.01262,0.0
62.25,-133.0,-0.01638,-0.01238,0.0
62.5,-133.0,-0.01637,-0.01221,0.0
