lat,lon,de,dn,du
62.75,-133.0,-0.01632,-0.01204,0.0
63.0,-133.0,-0.01631,-0.01188,0.0
63.25,-133.0,-0.01621,-0.01172,0.0
63.5,-133.0,-0.01611,-0.01155,0.0
63.75,-133.0,-0.01657,-0.01429,0.0
64.0,-133.0,-0.01644,-0.01421,0.0
54.0,-132.75,-0.00902,-0.0162,0.0
54.25,-132.75,-0.00978,-0.01605,0.0
54.5,-132.75,-0.01024,-0.01594,0.0
54.75,-132.75,-0.01055,-0.01583,0.0
55.0,-132.75,-0.01076,-0.01575,0.0
55.25,-132.75,-0.011,-0.01567,0.0
55.5,-132.75,-0.01123,-0.01562,0.0
55.75,-132.75,-0.01149,-0.01557,0.0
56.0,-132.75,-0.01177,-0.01555,0.0
56.25,-132.75,-0.01207,-0.01544,0.0
56.5,-132.75,-0.01239,-0.01533,0.0
56.75,-132.75,-0.01265,-0.01513,0.0
57.0,-132.75,-0.01393,-0.01247,0.0
57.25,-132.75,-0.01413,-0.01195,0.0
57.5,-132.75,-0.01363,-0.01325,0.0
57.75,-132.75,-0.01396,-0.01246,0.0
58.0,-132.75,-0.01396,-0.01196,0.0
58.25,-132.75,-0.01407,-0.01168,0.0
58.5,-132.75,-0.01407,-0.01145,0.0
58.75,-132.75,-0.01394,-0.0112,0.0
59.0,-132.75,-0.01374,-0.01095,0.0
59.25,-132.75,-0.01373,-0.01115,0.0
59.5,-132.75,-0.01377,-0.01136,0.0
59.75,-132.75,-0.01388,-0.0116,0.0
60.0,-132.75,-0.0141,-0.01185,0.0
60.25,-132.75,-0.01436,-0.01211,0.0
60.5,-132.75,-0.01467,-0.01232,0.0
60.75,-132.75,-0.01506,-0.01255,0.0
61.0,-132.75,-0.01547,-0.01274,0.0
61.25,-132.75,-0.01567,-0.01271,0.0
61.5,-132.75,-0.01588,-0.01267,0.0
61.75,-132.75,-0.0161,-0.01264,0.0
62.0,-132.75,-0.01631,-0.0126,0.0
62.25,-132.75,-0.01631,-0.01242,0.0
62.5,-132.75,-0.01627,-0.01224,0.0
62.75,-132.75,-0.01625,-0.01209,0.0
63.0,-132.75,-0.01621,-0.01192,0.0
63.25,-132.75,-0.01614,-0.01176,0.0
63.5,-132.75,-0.01604,-0.01161,0.0
63.75,-132.75,-0.01646,-0.01435,0.0
64.0,-132.75,-0.01636,-0.01427,0.0
54.0,-132.5,-0.00989,-0.01622,0.0
54.25,-132.5,-0.01038,-0.01609,0.0
54.5,-132.5,-0.01068,-0.01598,0.0
54.75,-132.5,-0.0109,-0.01588,0.0
55.0,-132.5,-0.01106,-0.01581,0.0
55.25,-132.5,-0.01126,-0.01572,0.0
55.5,-132.5,-0.01146,-0.01566,0.0
55.75,-132.5,-0.01168,-0.0156,0.0
56.0,-132.5,-0.01193,-0.01553,0.0
56.25,-132.5,-0.0122,-0.01541,0.0
56.5,-132.5,-0.01253,-0.01521,0.0
56.75,-132.5,-0.01273,-0.01484,0.0
57.0,-132.5,-0.01402,-0.01202,0.0
57.25,-132.5,-0.01453,-0.01148,0.0
57.5,-132.5,-0.01386,-0.01289,0.0
57.75,-132.5,-0.01391,-0.01239,0.0
58.0,-132.5,-0.01388,-0.012,0.0
58.25,-132.5,-0.01399,-0.0118,0.0
58.5,-132.5,-0.01402,-0.01163,0.0
58.75,-132.5,-0.01395,-0.01145,0.0
59.0,-132.5,-0.01384,-0.0113,0.0
59.25,-132.5,-0.01384,-0.01141,0.0
59.5,-132.5,-0.01391,-0.01161,0.0
59.75,-132.5,-0.01404,-0.01184,0.0
60.0,-132.5,-0.01427,-0.01208,0.0
60.25,-132.5,-0.01449,-0.01228,0.0
60.5,-132.5,-0.01478,-0.01247,0.0
60.75,-132.5,-0.01514,-0.01266,0.0
61.0,-132.5,-0.01549,-0.01281,0.0
61.25,-132.5,-0.01569,-0.01279,0.0
61.5,-132.5,-0.01587,-0.01274,0.0
61.75,-132.5,-0.01606,-0.01269,0.0
62.0,-132.5,-0.01621,-0.01262,0.0
62.25,-132.5,-0.01623,-0.01247,0.0
62.5,-132.5,-0.01621,-0.0123,0.0
62.75,-132.5,-0.01618,-0.01212,0.0
63.0,-132.5,-0.01612,-0.01196,0.0
63.25,-132.5,-0.01605,-0.01181,0.0
63.5,-132.5,-0.01597,-0.01166,0.0
63.75,-132.5,-0.01636,-0.0144,0.0
64.0,-132.5,-0.01627,-0.01434,0.0
54.0,-132.25,-0.01048,-0.01624,0.0
54.25,-132.25,-0.01082,-0.01613,0.0
54.5,-132.25,-0.01104,-0.01603,0.0
54.75,-132.25,-0.01118,-0.01593,0.0
55.0,-132.25,-0.0113,-0.01585,0.0
55.25,-132.25,-0.01146,-0.01576,0.0
55.5,-132.25,-0.01165,-0.01568,0.0
55.75,-132.25,-0.01185,-0.0156,0.0
56.0,-132.25,-0.01208,-0.01551,0.0
56.25,-132.25,-0.01231,-0.0153,0.0
56.5,-132.25,-0.0126,-0.01493,0.0
56.75,-132.25,-0.01404,-0.01189,0.0
57.0,-132.25,-0.01349,-0.01381,0.0
57.25,-132.25,-0.01379,-0.01325,0.0
57.5,-132.25,-0.01385,-0.01276,0.0
57.75,-132.25,-0.01383,-0.01239,0.0
58.0,-132.25,-0.01375,-0.01204,0.0
58.25,-132.25,-0.01391,-0.01194,0.0
58.5,-132.25,-0.01399,-0.01181,0.0
58.75,-132.25,-0.01396,-0.01166,0.0
59.0,-132.25,-0.0139,-0.01158,0.0
59.25,-132.25,-0.01394,-0.01167,0.0
59.5,-132.25,-0.01402,-0.01184,0.0
59.75,-132.25,-0.01419,-0.01206,0.0
60.0,-132.25,-0.01444,-0.01232,0.0
60.25,-132.25,-0.01462,-0.01245,0.0
60.5,-132.25,-0.01488,-0.01261,0.0
60.75,-132.25,-0.0152,-0.01278,0.0
61.0,-132.25,-0.01555,-0.01293,0.0
61.25,-132.25,-0.0157,-0.01287,0.0
61.5,-132.25,-0.01585,-0.01281,0.0
61.75,-132.25,-0.01601,-0.01275,0.0
62.0,-132.25,-0.01616,-0.01267,0.0
62.25,-132.25,-0.01616,-0.01251,0.0
62.5,-132.25,-0.01613,-0.01234,0.0
62.75,-132.25,-0.01609,-0.01216,0.0
63.0,-132.25,-0.01603,-0.012,0.0
63.25,-132.25,-0.01598,-0.01185,0.0
63.5,-132.25,-0.01589,-0.01171,0.0
63.75,-132.25,-0.01625,-0.01445,0.0
64.0,-132.25,-0.01616,-0.01439,0.0
54.0,-132.0,-0.01092,-0.01628,0.0
54.25,-132.0,-0.01115,-0.01618,0.0
54.5,-132.0,-0.01131,-0.01608,0.0
54.75,-132.0,-0.01141,-0.01598,0.0
55.0,-132.0,-0.01147,-0.0159,0.0
55.25,-132.0,-0.01165,-0.01578,0.0
55.5,-132.0,-0.01181,-0.0157,0.0
55.75,-132.0,-0.012,-0.0156,0.0
56.0,-132.0,-0.01223,-0.01547,0.0
56.25,-132.0,-0.01242,-0.01509,0.0
56.5,-132.0,-0.01396,-0.01193,0.0
56.75,-132.0,-0.01351,-0.01382,0.0
57.0,-132.0,-0.01365,-0.01323,0.0
57.25,-132.0,-0.01378,-0.01304,0.0
57.5,-132.0,-0.01382,-0.01275,0.0
57.75,-132.0,-0.01378,-0.01245,0.0
58.0,-132.0,-0.01347,-0.01198,0.0
58.25,-132.0,-0.01386,-0.01209,0.0
58.5,-132.0,-0.01396,-0.01201,0.0
58.75,-132.0,-0.01397,-0.01191,0.0
59.0,-132.0,-0.01391,-0.01179,0.0
59.25,-132.0,-0.01402,-0.01193,0.0
59.5,-132.0,-0.01413,-0.01209,0.0
59.75,-132.0,-0.01431,-0.01228,0.0
60.0,-132.0,-0.01465,-0.01261,0.0
60.25,-132.0,-0.01473,-0.01262,0.0
60.5,-132.0,-0.01495,-0.01274,0.0
60.75,-132.0,-0.01526,-0.01288,0.0
61.0,-132.0,-0.0157,-0.01312,0.0
61.25,-132.0,-0.0157,-0.01294,0.0
61.5,-132.0,-0.01582,-0.01286,0.0
61.75,-132.0,-0.01596,-0.01279,0.0
62.0,-132.0,-0.01617,-0.01276,0.0
62.25,-132.0,-0.01608,-0.01254,0.0
62.5,-132.0,-0.01605,-0.01237,0.0
62.75,-132.0,-0.01601,-0.01221,0.0
63.0,-132.0,-0.01596,-0.01204,0.0
63.25,-132.0,-0.0159,-0.0119,0.0
63.5,-132.0,-0.01583,-0.01176,0.0
63.75,-132.0,-0.01615,-0.0145,0.0
64.0,-132.0,-0.01604,-0.01444,0.0
54.0,-131.75,-0.01126,-0.01632,0.0
54.25,-131.75,-0.01143,-0.01624,0.0
54.5,-131.75,-0.01154,-0.01613,0.0
54.75,-131.75,-0.01161,-0.01601,0.0
55.0,-131.75,-0.01167,-0.0159,0.0
55.25,-131.75,-0.0118,-0.01578,0.0
55.5,-131.75,-0.01196,-0.01569,0.0
55.75,-131.75,-0.01213,-0.01556,0.0
56.0,-131.75,-0.01232,-0.01533,0.0
56.25,-131.75,-0.01272,-0.01464,0.0
56.5,-131.75,-0.01344,-0.01388,0.0
56.75,-131.75,-0.01359,-0.01345,0.0
57.0,-131.75,-0.01367,-0.01314,0.0
57.25,-131.75,-0.01375,-0.01297,0.0
57.5,-131.75,-0.01378,-0.01278,0.0
57.75,-131.75,-0.01374,-0.01254,0.0
58.0,-131.75,-0.01365,-0.01228,0.0
58.25,-131.75,-0.01383,-0.01226,0.0
58.5,-131.75,-0.01395,-0.01221,0.0
58.75,-131.75,-0.014,-0.01215,0.0
59.0,-131.75,-0.01401,-0.01212,0.0
59.25,-131.75,-0.0141,-0.01219,0.0
59.5,-131.75,-0.01423,-0.01232,0.0
59.75,-131.75,-0.01441,-0.0125,0.0
60.0,-131.75,-0.01467,-0.01272,0.0
60.25,-131.75,-0.01481,-0.01279,0.0
60.5,-131.75,-0.01502,-0.01287,0.0
60.75,-131.75,-0.01529,-0.01299,0.0
61.0,-131.75,-0.01558,-0.0131,0.0
61.25,-131.75,-0.01568,-0.01301,0.0
61.5,-131.75,-0.01578,-0.01291,0.0
61.75,-131.75,-0.01592,-0.01283,0.0
62.0,-131.75,-0.01603,-0.01275,0.0
62.25,-131.75,-0.01601,-0.01258,0.0
62.5,-131.75,-0.01598,-0.01241,0.0
62.75,-131.75,-0.01593,-0.01224,0.0
63.0,-131.75,-0.01588,-0.01209,0.0
63.25,-131.75,-0.01583,-0.01195,0.0
63.5,-131.75,-0.01576,-0.0118,0.0
63.75,-131.75,-0.01605,-0.01456,0.0
64.0,-131.75,-0.01598,-0.01451,0.0
54.0,-131.5,-0.01154,-0.01638,0.0
54.25,-131.5,-0.01166,-0.01629,0.0
54.5,-131.5,-0.01173,-0.01617,0.0
54.75,-131.5,-0.01178,-0.01603,0.0
55.0,-131.5,-0.01183,-0.01588,0.0
55.25,-131.5,-0.01196,-0.01575,0.0
55.5,-131.5,-0.01211,-0.01563,0.0
55.75,-131.5,-0.01226,-0.01547,0.0
56.0,-131.5,-0.0125,-0.01504,0.0
56.25,-131.5,-0.01325,-0.01407,0.0
56.5,-131.5,-0.0135,-0.0136,0.0
56.75,-131.5,-0.01359,-0.01331,0.0
57.0,-131.5,-0.01364,-0.01309,0.0
57.25,-131.5,-0.01371,-0.01297,0.0
57.5,-131.5,-0.01374,-0.01283,0.0
57.75,-131.5,-0.01371,-0.01266,0.0
58.0,-131.5,-0.01367,-0.01249,0.0
58.25,-131.5,-0.01382,-0.01245,0.0
58.5,-131.5,-0.01395,-0.01242,0.0
58.75,-131.5,-0.01402,-0.0124,0.0
59.0,-131.5,-0.01408,-0.01241,0.0
59.25,-131.5,-0.01418,-0.01244,0.0
59.5,-131.5,-0.01431,-0.01254,0.0
59.75,-131.5,-0.0145,-0.01271,0.0
60.0,-131.5,-0.01472,-0.01288,0.0
60.25,-131.5,-0.01488,-0.01294,0.0
60.5,-131.5,-0.01506,-0.01299,0.0
60.75,-131.5,-0.01531,-0.01308,0.0
61.0,-131.5,-0.01556,-0.01315,0.0
61.25,-131.5,-0.01566,-0.01307,0.0
61.5,-131.5,-0.01575,-0.01296,0.0
61.75,-131.5,-0.01585,-0.01287,0.0
62.0,-131.5,-0.01595,-0.01277,0.0
62.25,-131.5,-0.01594,-0.01261,0.0
62.5,-131.5,-0.0159,-0.01244,0.0
62.75,-131.5,-0.01585,-0.01228,0.0
63.0,-131.5,-0.01579,-0.01213,0.0
63.25,-131.5,-0.01576,-0.01199,0.0
63.5,-131.5,-0.0157,-0.01186,0.0
63.75,-131.5,-0.01595,-0.01462,0.0
64.0,-131.5,-0.01589,-0.01456,0.0
54.0,-131.25,-0.01178,-0.01643,0.0
54.25,-131.25,-0.01187,-0.01634,0.0
54.5,-131.25,-0.01192,-0.01624,0.0
54.75,-131.25,-0.01193,-0.01605,0.0
55.0,-131.25,-0.01197,-0.0158,0.0
55.25,-131.25,-0.01211,-0.0156,0.0
55.5,-131.25,-0.01226,-0.01545,0.0
55.75,-131.25,-0.01241,-0.01523,0.0
56.0,-131.25,-0.01299,-0.01447,0.0
56.25,-131.25,-0.01339,-0.01374,0.0
56.5,-131.25,-0.01352,-0.01348,0.0
56.75,-131.25,-0.01357,-0.01327,0.0
57.0,-131.25,-0.01358,-0.01305,0.0
57.25,-131.25,-0.01368,-0.01301,0.0
57.5,-131.25,-0.01372,-0.01291,0.0
57.75,-131.25,-0.0137,-0.01279,0.0
58.0,-131.25,-0.01365,-0.01265,0.0
58.25,-131.25,-0.01382,-0.01263,0.0
58.5,-131.25,-0.01395,-0.01261,0.0
58.75,-131.25,-0.01406,-0.01264,0.0
59.0,-131.25,-0.01415,-0.01269,0.0
59.25,-131.25,-0.01424,-0.01268,0.0
59.5,-131.25,-0.01439,-0.01275,0.0
59.75,-131.25,-0.01458,-0.01289,0.0
60.0,-131.25,-0.01482,-0.01309,0.0
60.25,-131.25,-0.01494,-0.01309,0.0
60.5,-131.25,-0.0151,-0.01311,0.0
60.75,-131.25,-0.01532,-0.01317,0.0
61.0,-131.25,-0.01556,-0.01323,0.0
61.25,-131.25,-0.01563,-0.01313,0.0
61.5,-131.25,-0.01571,-0.01301,0.0
61.75,-131.25,-0.0158,-0.0129,0.0
62.0,-131.25,-0.01587,-0.01281,0.0
62.25,-131.25,-0.01586,-0.01265,0.0
62.5,-131.25,-0.01583,-0.01248,0.0
62.75,-131.25,-0.01578,-0.01232,0.0
63.0,-131.25,-0.01572,-0.01216,0.0
63.25,-131.25,-0.01569,-0.01203,0.0
63.5,-131.25,-0.01563,-0.0119,0.0
63.75,-131.25,-0.01585,-0.01467,0.0
64.0,-131.25,-0.01579,-0.01462,0.0
54.0,-131.0,-0.012,-0.01648,0.0
54.25,-131.0,-0.01207,-0.0164,0.0
54.5,-131.0,-0.01208,-0.01629,0.0
54.75,-131.0,-0.01206,-0.01603,0.0
55.0,-131.0,-0.01206,-0.01557,0.0
55.25,-131.0,-0.01228,-0.01515,0.0
55.5,-131.0,-0.01247,-0.015,0.0
55.75,-131.0,-0.01278,-0.01472,0.0
56.0,-131.0,-0.01335,-0.01398,0.0
56.25,-131.0,-0.01345,-0.01362,0.0
56.5,-131.0,-0.01353,-0.01345,0.0
56.75,-131.0,-0.01356,-0.01328,0.0
57.0,-131.0,-0.01348,-0.01293,0.0
57.25,-131.0,-0.01366,-0.01306,0.0
57.5,-131.0,-0.0137,-0.01301,0.0
57.75,-131.0,-0.01369,-0.01293,0.0
58.0,-131.0,-0.01353,-0.01279,0.0
58.25,-131.0,-0.01382,-0.01282,0.0
58.5,-131.0,-0.01396,-0.01283,0.0
58.75,-131.0,-0.01409,-0.01285,0.0
59.0,-131.0,-0.01421,-0.01303,0.0
59.25,-131.0,-0.01429,-0.0129,0.0
59.5,-131.0,-0.01444,-0.01294,0.0
59.75,-131.0,-0.01464,-0.01307,0.0
60.0,-131.0,-0.01498,-0.01339,0.0
60.25,-131.0,-0.01498,-0.01322,0.0
60.5,-131.0,-0.01513,-0.01321,0.0
60.75,-131.0,-0.01532,-0.01325,0.0
61.0,-131.0,-0.01564,-0.0134,0.0
61.25,-131.0,-0.01559,-0.01318,0.0
61.5,-131.0,-0.01567,-0.01305,0.0
61.75,-131.0,-0.01573,-0.01294,0.0
62.0,-131.0,-0.01584,-0.01287,0.0
62.25,-131.0,-0.01578,-0.01267,0.0
62.5,-131.0,-0.01574,-0.01252,0.0
62.75,-131.0,-0.01569,-0.01235,0.0
63.0,-131.0,-0.01564,-0.01219,0.0
63.25,-131.0,-0.01562,-0.01207,0.0
63.5,-131.0,-0.01557,-0.01195,0.0
63.75,-131.0,-0.01576,-0.01472,0.0
64.0,-131.0,-0.01567,-0.01465,0.0
54.0,-130.75,-0.01218,-0.01653,0.0
54.25,-130.75,-0.01223,-0.01647,0.0
54.5,-130.75,-0.01227,-0.01638,0.0
54.75,-130.75,-0.01219,-0.01595,0.0
55.0,-130.75,-0.0124,-0.01503,0.0
55.25,-130.75,-0.01283,-0.01474,0.0
55.5,-130.75,-0.01306,-0.01462,0.0
55.75,-130.75,-0.01334,-0.01423,0.0
56.0,-130.75,-0.01341,-0.01376,0.0
56.25,-130.75,-0.01347,-0.01357,0.0
56.5,-130.75,-0.01352,-0.01345,0.0
56.75,-130.75,-0.01355,-0.01332,0.0
57.0,-130.75,-0.01354,-0.01315,0.0
57.25,-130.75,-0.01364,-0.01315,0.0
57.5,-130.75,-0.01369,-0.01312,0.0
57.75,-130.75,-0.01369,-0.01306,0.0
58.0,-130.75,-0.01368,-0.013,0.0
58.25,-130.75,-0.01384,-0.01301,0.0
58.5,-130.75,-0.01398,-0.01304,0.0
58.75,-130.75,-0.01412,-0.01307,0.0
59.0,-130.75,-0.01424,-0.01314,0.0
59.25,-130.75,-0.01434,-0.01309,0.0
59.5,-130.75,-0.01449,-0.01312,0.0
59.75,-130.75,-0.01468,-0.01323,0.0
60.0,-130.75,-0.01491,-0.01339,0.0
60.25,-130.75,-0.015,-0.01333,0.0
60.5,-130.75,-0.01514,-0.0133,0.0
60.75,-130.75,-0.01531,-0.01332,0.0
61.0,-130.75,-0.01551,-0.01335,0.0
61.25,-130.75,-0.01555,-0.01321,0.0
61.5,-130.75,-0.01561,-0.0131,0.0
61.75,-130.75,-0.01568,-0.01297,0.0
62.0,-130.75,-0.01572,-0.01286,0.0
62.25,-130.75,-0.0157,-0.0127,0.0
62.5,-130.75,-0.01567,-0.01254,0.0
62.75,-130.75,-0.01564,-0.01238,0.0
63.0,-130.75,-0.01558,-0.01224,0.0
63.25,-130.75,-0.01554,-0.01211,0.0
63.5,-130.75,-0.0155,-0.01199,0.0
63.75,-130.75,-0.01565,-0.01477,0.0
64.0,-130.75,-0.01561,-0.01473,0.0
54.0,-130.5,-0.01234,-0.0166,0.0
54.25,-130.5,-0.01238,-0.01653,0.0
54.5,-130.5,-0.01243,-0.01645,0.0
54.75,-130.5,-0.01252,-0.01592,0.0
55.0,-130.5,-0.01313,-0.01443,0.0
55.25,-130.5,-0.01316,-0.01415,0.0
55.5,-130.5,-0.01326,-0.01406,0.0
55.75,-130.5,-0.01338,-0.0139,0.0
56.0,-130.5,-0.01343,-0.0137,0.0
56.25,-130.5,-0.01348,-0.01358,0.0
56.5,-130.5,-0.01353,-0.01348,0.0
56.75,-130.5,-0.01355,-0.01338,0.0
57.0,-130.5,-0.01356,-0.01328,0.0
57.25,-130.5,-0.01363,-0.01324,0.0
57.5,-130.5,-0.0137,-0.01323,0.0
57.75,-130.5,-0.0137,-0.01321,0.0
58.0,-130.5,-0.01373,-0.01321,0.0
58.25,-130.5,-0.01385,-0.01321,0.0
58.5,-130.5,-0.01401,-0.01324,0.0
58.75,-130.5,-0.01414,-0.01326,0.0
59.0,-130.5,-0.01427,-0.01331,0.0
59.25,-130.5,-0.01439,-0.01328,0.0
59.5,-130.5,-0.01453,-0.01328,0.0
59.75,-130.5,-0.01472,-0.01338,0.0
60.0,-130.5,-0.01492,-0.01348,0.0
60.25,-130.5,-0.01501,-0.01344,0.0
60.5,-130.5,-0.01514,-0.01339,0.0
60.75,-130.5,-0.01529,-0.01338,0.0
61.0,-130.5,-0.01545,-0.01338,0.0
61.25,-130.5,-0.01551,-0.01326,0.0
61.5,-130.5,-0.01555,-0.01313,0.0
61.75,-130.5,-0.0156,-0.013,0.0
62.0,-130.5,-0.01564,-0.01288,0.0
62.25,-130.5,-0.01562,-0.01273,0.0
62.5,-130.5,-0.0156,-0.01258,0.0
62.75,-130.5,-0.01556,-0.01242,0.0
63.0,-130.5,-0.0155,-0.01228,0.0
63.25,-130.5,-0.01549,-0.01216,0.0
63.5,-130.5,-0.01545,-0.01204,0.0
63.75,-130.5,-0.01556,-0.01482,0.0
64.0,-130.5,-0.01552,-0.01479,0.0
54.0,-130.25,-0.0125,-0.01665,0.0
54.25,-130.25,-0.01251,-0.01659,0.0
54.5,-130.25,-0.01252,-0.01654,0.0
54.75,-130.25,-0.01317,-0.01379,0.0
55.0,-130.25,-0.0133,-0.01402,0.0
55.25,-130.25,-0.01328,-0.01389,0.0
55.5,-130.25,-0.01333,-0.01384,0.0
55.75,-130.25,-0.01339,-0.01377,0.0
56.0,-130.25,-0.01343,-0.01369,0.0
56.25,-130.25,-0.01349,-0.0136,0.0
56.5,-130.25,-0.01353,-0.01353,0.0
56.75,-130.25,-0.01355,-0.01345,0.0
57.0,-130.25,-0.01355,-0.0134,0.0
57.25,-130.25,-0.01362,-0.01336,0.0
57.5,-130.25,-0.01369,-0.01335,0.0
57.75,-130.25,-0.01372,-0.01335,0.0
58.0,-130.25,-0.01375,-0.0134,0.0
58.25,-130.25,-0.01389,-0.0134,0.0
58.5,-130.25,-0.01401,-0.01344,0.0
58.75,-130.25,-0.01417,-0.01344,0.0
59.0,-130.25,-0.01431,-0.01353,0.0
59.25,-130.25,-0.01442,-0.01345,0.0
59.5,-130.25,-0.01456,-0.01343,0.0
59.75,-130.25,-0.01474,-0.0135,0.0
60.0,-130.25,-0.01493,-0.01363,0.0
60.25,-130.25,-0.01502,-0.01353,0.0
60.5,-130.25,-0.01512,-0.01346,0.0
60.75,-130.25,-0.01527,-0.01344,0.0
61.0,-130.25,-0.01541,-0.01344,0.0
61.25,-130.25,-0.01546,-0.01329,0.0
61.5,-130.25,-0.01549,-0.01316,0.0
61.75,-130.25,-0.01553,-0.01303,0.0
62.0,-130.25,-0.01555,-0.01291,0.0
62.25,-130.25,-0.01555,-0.01275,0.0
62.5,-130.25,-0.01553,-0.0126,0.0
62.75,-130.25,-0.01548,-0.01245,0.0
63.0,-130.25,-0.01544,-0.01231,0.0
63.25,-130.25,-0.01542,-0.01219,0.0
63.5,-130.25,-0.01539,-0.01208,0.0
63.75,-130.25,-0.01547,-0.01488,0.0
64.0,-130.25,-0.01543,-0.01484,0.0
54.0,-130.0,-0.01264,-0.0167,0.0
54.25,-130.0,-0.01262,-0.01664,0.0
54.5,-130.0,-0.0133,-0.01345,0.0
54.75,-130.0,-0.01326,-0.01365,0.0
55.0,-130.0,-0.01331,-0.01384,0.0
55.25,-130.0,-0.01335,-0.0138,0.0
55.5,-130.0,-0.01338,-0.01378,0.0
55.75,-130.0,-0.01341,-0.01375,0.0
56.0,-130.0,-0.01341,-0.01371,0.0
56.25,-130.0,-0.0135,-0.01364,0.0
56.5,-130.0,-0.01354,-0.01358,0.0
56.75,-130.0,-0.01355,-0.01353,0.0
57.0,-130.0,-0.01348,-0.01351,0.0
57.25,-130.0,-0.01363,-0.01347,0.0
57.5,-130.0,-0.0137,-0.01347,0.0
57.75,-130.0,-0.01374,-0.01349,0.0
58.0,-130.0,-0.01374,-0.01364,0.0
58.25,-130.0,-0.0139,-0.01356,0.0
58.5,-130.0,-0.01404,-0.01364,0.0
58.75,-130.0,-0.01418,-0.0136,0.0
59.0,-130.0,-0.01438,-0.01385,0.0
59.25,-130.0,-0.01445,-0.01359,0.0
59.5,-130.0,-0.01458,-0.01356,0.0
59.75,-130.0,-0.01474,-0.01362,0.0
60.0,-130.0,-0.01501,-0.01387,0.0
60.25,-130.0,-0.01501,-0.01361,0.0
60.5,-130.0,-0.01511,-0.01352,0.0
60.75,-130.0,-0.01523,-0.01349,0.0
61.0,-130.0,-0.01543,-0.01355,0.0
61.25,-130.0,-0.0154,-0.01333,0.0
61.5,-130.0,-0.01543,-0.01318,0.0
61.75,-130.0,-0.01546,-0.01305,0.0
62.0,-130.0,-0.01549,-0.01295,0.0
62.25,-130.0,-0.01548,-0.01278,0.0
62.5,-130.0,-0.01545,-0.01263,0.0
62.75,-130.0,-0.01542,-0.01249,0.0
63.0,-130.0,-0.01535,-0.01233,0.0
63.25,-130.0,-0.01536,-0.01224,0.0
63.5,-130.0,-0.01534,-0.01213,0.0
63.75,-130.0,-0.01537,-0.01492,0.0
64.0,-130.0,-0.01533,-0.01488,0.0
